"ALIGN_SPLIT","OPTIMIZE_SPLIT","OPTIMIZE_REPS","CUDA_THREADS","N_RESTART","CLIPPING","SIM_THRESH","BUFFER_SIZE","TIME","AVG_RMSD","AVG_RMSD^3_TIME"
12,32,4,96,256,50,3,52428800,225.819,2.32,2819.839790592
72,72,2,160,1024,30,3,52428800,1392.458,2.42,19734.594295504
48,48,2,64,256,256,4,20971520,300.319,2.06,2625.333439304
32,32,2,96,256,50,4,52428800,164.039,2.31,2022.008853249
72,48,3,96,256,256,3,20971520,391.971,2.13,3787.849779687
72,48,3,192,1024,256,3,52428800,1525.592,2.2,16244.503616
72,72,3,96,256,256,2,10485760,477.269,2.14,4677.400380536
48,48,2,32,256,50,3,20971520,217.485,2.24,2444.40612864
12,48,4,192,256,256,2,2097152,305.443,2.12,2910.300000704
48,16,4,192,1024,256,1,20971520,855.098,2.11,8032.731610238
12,24,3,64,256,50,4,10485760,183.048,2.42,2594.245583424
12,48,5,64,256,50,4,52428800,435.128,2.36,5719.433824768
48,72,3,64,256,256,3,20971520,469.438,2.06,4103.740619408
48,24,4,128,256,50,1,5242880,237.549,2.28,2815.514365248
48,24,2,224,1024,50,4,52428800,750.766,2.44,10906.215516544
32,32,4,224,1024,30,2,20971520,1051.918,2.39,14360.699330642
12,72,2,128,256,50,2,52428800,209.596,2.29,2517.036058444
48,48,2,224,1024,256,1,5242880,1013.913,2.06,8863.440886008
24,8,2,224,256,256,1,10485760,112.853,2.09,1030.272165637
72,12,3,128,256,50,4,20971520,243.098,2.4,3360.586752
48,48,5,96,1024,50,2,20971520,1663.792,2.25,18951.63075
72,32,3,192,256,50,4,2097152,328.477,2.38,4428.287782744
20,32,5,128,256,50,3,5242880,258.589,2.23,2867.640040963
8,32,4,32,256,50,3,10485760,207.969,2.33,2630.669966553
32,72,5,128,256,256,2,20971520,489.727,2.08,4407.010177024
48,20,5,128,256,256,2,10485760,258.922,2.12,2467.041958016
32,48,3,128,1024,10,4,20971520,929.68,2.73,18915.65695656
48,72,3,32,1024,256,3,20971520,1390.148,2.12,13245.508082944
48,8,5,96,1024,30,4,20971520,763.938,2.6,13426.974288
72,20,3,224,1024,50,4,10485760,1227.296,2.51,19407.539699296
32,12,1,64,1024,256,3,52428800,396.23,2.2,4219.05704
12,32,2,32,256,50,1,10485760,133.753,2.3,1627.372751
48,16,1,224,256,256,4,52428800,152.171,2.15,1512.332462125
20,32,4,96,256,50,1,52428800,229.594,2.17,2346.063354922
48,48,3,64,256,50,3,10485760,364.953,2.24,4101.861507072
48,24,2,128,1024,256,3,52428800,655.275,2.19,6882.654096225
8,48,4,128,1024,256,3,52428800,1064.118,2.15,10575.60372825
72,72,5,96,256,256,3,20971520,642.907,2.14,6300.709760008
48,48,3,160,256,256,2,10485760,292.795,2.05,2522.465524375
48,48,4,96,256,50,4,52428800,354.271,2.32,4423.841494528
72,32,2,96,1024,50,3,10485760,1109.462,2.34,14215.430097648
72,32,5,128,1024,256,3,20971520,1556.99,2.14,15259.03760456
32,72,5,32,256,256,1,20971520,482.279,2.08,4339.986280448
48,72,2,160,1024,256,4,20971520,1073.376,2.18,11120.424383232
48,32,2,128,256,10,4,20971520,184.113,2.67,3504.436852419
24,72,4,64,1024,30,1,10485760,2000.564,2.29,24024.751069796
48,24,1,64,1024,256,2,20971520,677.819,2.21,7316.284069159
48,48,2,96,1024,256,3,52428800,916.515,2.11,8609.678670465
24,72,2,192,1024,256,3,52428800,921.565,2.08,8293.08233728
32,32,4,224,256,50,3,20971520,273.962,2.26,3162.391583312
48,48,2,32,256,256,3,5242880,229.993,2.06,2010.556487288
8,32,3,64,1024,50,2,20971520,819.452,2.29,9840.790054028
48,12,2,192,256,50,2,2097152,152.92,2.31,1884.95171172
72,24,4,192,1024,50,4,20971520,1318.35,2.45,19387.81989375
8,24,2,192,1024,50,1,20971520,420.029,2.3,5110.492843
32,24,2,192,256,256,2,10485760,156.14,2.08,1405.09011968
48,12,3,64,1024,256,4,10485760,841.046,2.23,9326.835967082
32,48,2,160,1024,30,2,52428800,711.554,2.36,9352.847933824
32,48,3,160,256,256,2,20971520,251.973,2.06,2202.701602968
24,32,1,64,1024,30,2,52428800,441.009,2.38,5945.362283448
32,72,2,64,1024,30,4,20971520,1189.671,2.45,17495.450434875
72,12,1,192,1024,256,2,52428800,800.766,2.24,9000.148598784
8,8,3,256,256,256,1,10485760,114.213,2.15,1135.091623875
48,48,3,192,1024,50,1,20971520,1176.116,2.25,13396.6963125
72,24,4,256,1024,50,1,20971520,1306.293,2.35,16952.907267375
32,32,2,160,256,256,4,10485760,163.554,2.1,1514.673594
48,48,2,64,1024,50,1,5242880,1128.737,2.27,13202.930374171
48,48,3,96,1024,256,3,52428800,1163.059,2.09,10617.948257411
72,12,2,128,1024,256,2,10485760,875.474,2.19,9195.505264566
32,48,2,256,1024,256,2,20971520,767.168,2.1,7104.742848
32,72,4,192,256,50,4,10485760,417.293,2.3,5077.203931
12,24,2,128,256,30,2,20971520,121.216,2.4,1675.689984
20,32,2,160,256,50,3,52428800,144.705,2.24,1626.40084992
48,72,1,64,256,50,3,20971520,243.418,2.31,3000.465444438
72,48,4,160,256,256,2,52428800,432.363,2.13,4178.181789711
12,48,2,192,256,50,3,20971520,178.263,2.35,2313.474931125
24,32,4,32,1024,50,1,10485760,863.496,2.19,9069.694832664
48,8,3,192,256,256,2,20971520,169.123,2.11,1588.729792513
48,72,2,160,1024,256,1,10485760,1091.589,2.04,9267.223836096
72,8,3,64,256,50,1,52428800,302.24,2.38,4074.57964928
16,16,5,256,256,256,4,20971520,197.446,2.06,1726.036601936
16,72,4,192,256,256,2,5242880,411.608,2.02,3392.641072064
72,32,3,224,256,256,2,52428800,369.777,2.12,3523.282587456
24,48,2,224,256,30,2,20971520,200.107,2.36,2630.257635392
48,16,3,224,1024,50,2,20971520,794.975,2.3,9672.460825
48,32,2,160,256,256,2,20971520,201.518,2.06,1761.633276688
24,72,5,224,256,50,4,20971520,543.384,2.25,6189.483375
48,48,4,224,1024,256,3,10485760,1563.368,2.1,14478.351048
24,20,2,32,1024,256,4,10485760,413.538,2.12,3940.242996864
20,16,2,64,256,256,2,5242880,138.528,2.08,1246.601281536
72,32,2,32,1024,256,2,52428800,1045.267,2.12,9959.437770176
48,72,4,192,256,50,1,52428800,459.389,2.24,5163.267751936
72,48,2,96,1024,10,4,20971520,1252.614,2.83,28390.730548818
72,48,3,160,1024,50,3,10485760,1429.21,2.35,18548.10872875
16,32,3,192,256,256,2,20971520,197.025,2.08,1773.0106368
48,72,1,160,256,50,2,20971520,183.672,2.26,2120.158222272
48,48,1,160,1024,50,2,20971520,603.787,2.3,7346.276429
48,12,2,96,256,10,2,10485760,151.954,2.77,3229.620135082
24,72,5,32,256,50,3,20971520,460.583,2.23,5107.666037561
32,32,1,64,1024,50,2,10485760,511.846,2.28,6066.578961792
12,24,1,160,1024,50,2,10485760,247.782,2.35,3215.68382325
48,72,4,160,1024,50,1,10485760,1736.242,2.26,20041.746984592
32,72,3,32,1024,30,2,20971520,1224.419,2.35,15890.356729625
72,72,4,128,1024,256,1,52428800,2057.925,2.11,19332.005453175
48,16,4,224,256,256,2,20971520,246.352,2.12,2347.273389056
72,48,1,96,256,256,2,10485760,261.995,2.15,2603.804558125
72,24,2,192,256,256,3,20971520,273.454,2.14,2679.943268176
48,48,4,224,1024,50,2,20971520,1563.998,2.25,17814.91471875
32,72,2,160,1024,256,1,20971520,930.107,2.07,8249.810052501
48,48,1,64,1024,10,3,10485760,802.547,2.76,16873.210395072
24,8,3,160,1024,50,2,20971520,375.512,2.31,4628.707737192
72,16,3,160,256,50,3,20971520,255.91,2.38,3449.99231752
32,72,3,192,1024,50,4,5242880,1322.908,2.39,18060.232860452
48,32,4,160,1024,50,3,52428800,1063.139,2.27,12435.625123537
8,48,3,160,256,50,2,20971520,219.705,2.28,2604.02099616
72,72,4,64,256,256,3,5242880,687.703,2.14,6739.725969832
24,72,4,160,1024,30,3,20971520,1516.227,2.37,20184.094184031
72,72,2,192,256,256,4,52428800,386.073,2.14,3783.648209112
72,32,4,192,1024,30,1,52428800,1465.001,2.49,22617.050223249
48,24,1,128,256,256,2,20971520,145.844,2.16,1469.771495424
32,48,4,128,1024,10,2,5242880,1156.562,2.65,21523.18510925
32,32,1,128,1024,256,4,2097152,394.771,2.18,4089.919146872
24,72,4,224,256,30,1,20971520,446.648,2.31,5505.557887368
48,32,3,128,1024,50,2,10485760,885.921,2.24,9957.241749504
32,48,2,96,1024,256,3,20971520,759.812,2.13,7342.516963764
32,32,5,64,1024,50,2,10485760,1426.4,2.27,16684.7191912
32,32,1,224,256,256,4,20971520,136.811,2.1,1267.006671
32,32,5,192,256,50,2,20971520,292.185,2.21,3153.804276285
20,72,4,64,1024,50,3,20971520,1964.606,2.28,23285.201853312
24,48,3,160,1024,256,3,52428800,908.194,2.06,7939.264840304
24,16,1,224,1024,50,2,5242880,305.004,2.3,3710.983668
72,24,2,64,1024,256,3,20971520,1296.498,2.21,13994.219198778
20,24,3,224,256,50,2,5242880,176.057,2.23,1952.395897319
32,20,3,160,1024,30,3,20971520,587.022,2.41,8216.852772462
72,16,2,256,256,30,2,52428800,244.308,2.43,3505.552771356
20,48,4,224,1024,10,1,52428800,1291.893,2.69,25146.838061337
20,24,3,32,256,50,1,52428800,151.67,2.24,1704.68343808
32,16,2,64,1024,256,4,10485760,568.767,2.13,5496.335074899
32,32,3,256,1024,50,3,2097152,799.97,2.32,9989.35978496
72,48,5,96,1024,256,4,20971520,2002.472,2.24,22506.631856128
48,16,5,64,1024,256,3,20971520,1198.027,2.17,12241.814868451
48,48,5,192,1024,256,2,10485760,1669.064,2.06,14590.650380224
48,48,4,128,256,256,2,20971520,346.437,2.06,3028.488509592
12,72,3,224,1024,256,3,10485760,1350.52,2.17,13800.03607276
48,48,5,192,1024,256,3,52428800,1652.649,2.1,15305.182389
48,72,2,96,256,50,4,52428800,286.891,2.34,3675.906841464
12,48,1,64,1024,50,2,52428800,473.034,2.34,6060.939230736
32,72,2,160,256,50,1,20971520,238.829,2.29,2868.094833881
48,20,2,32,1024,50,1,10485760,604.343,2.31,7449.368116113
16,32,4,128,1024,256,4,20971520,831.569,2.13,8035.947693693
72,48,2,96,256,256,3,20971520,330.732,2.13,3196.060763004
32,48,3,96,256,10,3,1048576,252.227,2.58,4331.623411224
16,12,4,192,1024,256,4,10485760,535.169,2.15,5318.710210375
48,48,4,192,1024,50,2,20971520,1410.862,2.25,16070.59996875
48,24,5,96,256,50,4,20971520,289.553,2.36,3805.958757568
32,32,5,128,256,50,3,20971520,272.963,2.27,3192.870866929
32,32,2,224,256,256,3,20971520,186.08,2.1,1723.28688
48,20,2,32,256,256,4,20971520,167.722,2.13,1620.797816034
32,72,4,160,1024,50,2,52428800,1554.966,2.24,17476.922179584
16,72,4,160,256,50,3,10485760,375.044,2.19,3939.259277196
32,48,2,192,1024,50,3,20971520,746.996,2.33,9449.004141652
48,24,4,224,256,256,2,10485760,285.244,2.12,2717.841343232
32,32,2,224,256,50,3,52428800,177.577,2.29,2132.520239653
48,20,4,128,1024,256,3,20971520,866.949,2.19,9105.963276591
48,32,4,96,256,256,3,20971520,296.339,2.06,2590.541011624
16,24,4,32,1024,50,4,2097152,674.246,2.42,9555.743344048
32,16,2,192,256,10,2,52428800,125.694,2.68,2419.462689408
16,24,2,128,256,10,2,20971520,110.003,2.71,2189.335917533
72,72,1,64,256,50,3,10485760,355.105,2.41,4970.589694705
16,72,2,32,1024,30,3,52428800,808.12,2.36,10622.13615872
72,32,3,64,256,256,2,20971520,417.634,2.12,3979.270209152
32,32,5,96,1024,256,3,20971520,1157.7,2.12,11030.7137856
48,48,1,192,256,10,3,20971520,166.479,2.65,3098.111760375
20,48,1,128,256,256,2,5242880,128.758,2.08,1158.681911296
8,48,2,160,256,50,3,52428800,165.671,2.31,2042.125523361
24,32,2,128,1024,50,2,20971520,514.131,2.28,6093.661586112
32,20,4,224,256,50,2,10485760,212.693,2.22,2327.084322264
32,48,3,64,1024,256,1,5242880,1261.79,2.06,11030.33601064
48,32,2,64,1024,50,3,20971520,937.993,2.29,11264.347619077
72,72,5,160,1024,256,2,20971520,2369.876,2.15,23552.7163915
48,32,3,64,1024,50,1,52428800,1186.396,2.25,13513.7919375
48,72,2,192,1024,50,1,52428800,1132.113,2.28,13418.201779776
12,48,3,96,256,50,3,52428800,230.364,2.35,2989.6351965
72,32,2,192,256,10,3,20971520,279.921,2.77,5949.422179293
72,32,3,224,256,50,2,20971520,359.811,2.28,4264.606625472
72,48,4,224,1024,50,3,20971520,1931.635,2.37,25714.027496655
48,8,1,96,1024,256,2,20971520,447.755,2.24,5032.50829312
72,12,4,224,1024,30,2,20971520,1212,2.38,16339.301664
48,72,2,96,256,256,4,52428800,299.097,2.07,2652.913522071
72,24,3,192,256,50,3,20971520,302.817,2.38,4082.358343224
48,48,4,160,256,50,3,5242880,335.086,2.24,3766.173630464
48,48,2,192,1024,256,1,20971520,925.882,2.06,8093.890081712
24,12,2,96,256,50,2,10485760,110.794,2.27,1295.966613902
48,24,4,96,1024,50,3,10485760,977.3,2.35,12683.2772375
48,24,3,64,256,50,3,52428800,264.552,2.31,3260.971391832
48,72,5,128,256,50,4,20971520,509.823,2.34,6532.313155992
48,48,4,256,1024,30,3,52428800,1391.879,2.37,18528.767017587
12,48,2,160,1024,50,2,20971520,603.461,2.28,7152.432190272
32,32,3,192,1024,50,2,10485760,784.409,2.28,9297.091579968
16,12,1,96,256,10,1,52428800,83.697,2.86,1957.978826232
72,24,4,128,256,10,1,52428800,311.504,2.94,7915.996964736
48,16,2,96,256,256,1,52428800,172.647,2.12,1645.002714816
32,48,3,32,256,50,2,20971520,239.503,2.24,2691.875766272
48,12,2,256,256,256,1,20971520,162.285,2.14,1590.44882604
24,48,3,160,256,256,3,20971520,241.163,2.02,1987.763840504
20,24,5,224,1024,50,1,52428800,984.943,2.24,11070.191992832
24,48,2,256,1024,30,3,5242880,710.423,2.39,9698.637251737
12,24,2,256,256,256,2,20971520,136.115,2.11,1278.654918065
72,24,2,192,256,256,3,20971520,273.033,2.14,2675.817323352
48,48,3,64,256,50,2,52428800,363.988,2.22,3982.410179424
72,72,4,96,1024,30,4,10485760,2145.112,2.53,34738.537924024
32,48,4,256,1024,256,2,20971520,1259.765,2.08,11336.51437568
48,48,5,32,1024,256,4,20971520,1541.027,2.13,14891.863894119
48,48,3,160,1024,30,3,52428800,1091.353,2.35,14163.442814875
32,48,5,160,256,256,1,20971520,371.025,2.05,3196.426753125
12,12,1,64,256,256,4,20971520,81.179,2.2,864.393992
72,16,3,128,256,256,3,20971520,267.308,2.17,2731.436811404
32,48,3,64,1024,50,3,52428800,1236.422,2.33,15639.918552214
32,16,4,160,1024,50,4,5242880,636.353,2.44,9244.162578752
72,16,3,192,256,50,3,52428800,272.14,2.38,3668.79336208
72,48,5,192,1024,50,1,20971520,1993.551,2.35,25872.055684125
48,32,4,128,256,256,4,52428800,279.376,2.06,2442.253586816
48,20,3,192,1024,50,2,52428800,781.045,2.31,9627.466058595
48,72,4,32,256,10,1,52428800,427.579,2.78,9186.514291208
48,72,4,96,256,256,3,20971520,468.928,2.07,4159.270845504
12,32,1,192,256,256,1,20971520,104.92,2.16,1057.35186432
48,32,5,256,1024,256,1,5242880,1325.76,2.04,11255.25694464
48,72,4,96,256,256,1,52428800,467.093,2.07,4142.994867099
32,48,3,64,1024,256,3,20971520,1243.417,2.14,12185.914335448
72,48,1,224,256,50,3,52428800,277.977,2.36,3653.800850112
32,32,4,192,256,256,2,20971520,260.469,2.08,2343.937609728
32,20,4,256,256,50,2,20971520,201.025,2.22,2199.4241742
32,24,1,224,256,256,4,52428800,125.827,2.1,1165.283847
8,48,3,32,1024,256,1,20971520,835.632,2.08,7519.778832384
24,48,3,192,256,256,3,10485760,256.839,2.02,2116.971828312
48,48,4,160,1024,50,3,52428800,1313.345,2.28,15566.22723744
72,20,4,96,256,256,1,20971520,331.055,2.15,3290.148735625
24,32,2,128,256,256,4,10485760,156.156,2.08,1405.234102272
24,24,2,192,1024,50,1,20971520,478.212,2.25,5447.1335625
32,32,3,224,256,256,2,52428800,234.371,2.08,2109.084004352
72,48,4,192,1024,256,2,20971520,1745.651,2.15,17348.934257125
12,32,3,192,1024,256,2,52428800,698.633,2.13,6751.307762901
48,72,3,160,256,50,3,20971520,353.773,2.26,4083.664003048
32,20,1,256,1024,256,3,52428800,367.929,2.18,3811.829799528
32,48,3,192,1024,50,3,5242880,1001.97,2.33,12674.25619389
16,32,4,128,256,50,1,20971520,215.677,2.26,2489.597570152
48,16,2,96,256,256,3,20971520,171.884,2.12,1637.732753152
16,48,4,128,1024,256,2,10485760,1100.279,2.08,9901.313896448
48,72,2,96,256,50,2,52428800,286.339,2.24,3218.285428736
32,48,1,64,1024,256,4,20971520,628.063,2.18,6506.878390616
32,48,5,256,1024,50,1,20971520,1489.364,2.24,16739.593486336
72,48,5,32,256,50,3,10485760,470.203,2.36,6180.468603968
24,48,5,96,1024,50,3,10485760,1421.196,2.26,16405.115558496
32,48,5,128,256,30,4,52428800,349.974,2.41,4898.768414454
48,24,2,32,256,256,3,10485760,176.551,2.13,1706.117713947
72,16,4,64,256,256,4,20971520,385.231,2.17,3936.410935303
20,72,2,128,1024,50,2,10485760,843.266,2.21,9102.095990026
32,72,3,256,256,10,2,52428800,337.542,2.69,6570.291822078
48,48,1,32,1024,50,1,10485760,602.596,2.32,7524.717488128
24,48,4,256,256,50,1,1048576,311.069,2.19,3267.300487671
12,16,2,192,256,50,3,10485760,109.815,2.36,1443.43647264
48,8,3,32,256,50,2,10485760,152.035,2.34,1948.00985964
24,32,3,192,1024,256,3,52428800,746.034,2.09,6810.789831186
72,48,3,192,256,50,3,52428800,381.876,2.36,5019.475904256
12,32,1,192,256,256,1,20971520,106.47,2.16,1072.97229312
32,48,2,160,256,50,3,52428800,190.096,2.26,2194.311584896
72,16,4,256,256,256,3,52428800,312.565,2.17,3193.887002845
72,16,5,224,256,256,3,2097152,370.802,2.17,3788.970897026
12,48,2,96,1024,50,2,52428800,642.341,2.28,7613.251636032
48,48,2,256,256,50,2,10485760,236.189,2.22,2584.155186072
48,24,3,32,256,256,2,52428800,211.968,2.12,2019.658235904
32,32,4,224,256,256,4,10485760,282.668,2.08,2543.704457216
32,48,4,32,1024,256,4,20971520,1172.023,2.16,11811.291499008
32,12,3,64,256,30,3,10485760,163.413,2.4,2259.021312
72,32,1,32,256,50,1,20971520,218.388,2.33,2762.463408756
72,72,2,96,1024,256,4,20971520,1492.681,2.21,16111.791231341
12,32,3,224,256,256,1,20971520,208.567,2.09,1904.076761543
32,48,2,160,256,256,3,10485760,197.6,2.07,1752.6612168
48,32,3,96,1024,256,4,20971520,952.076,2.16,9594.732496896
32,48,2,192,1024,30,2,52428800,742.155,2.36,9755.07531168
12,32,5,128,256,50,2,10485760,249.494,2.27,2918.352026002
48,48,4,96,1024,10,3,20971520,1399.645,2.62,25172.23462156
72,32,3,128,1024,256,4,10485760,1217.115,2.18,12609.59377068
72,72,2,32,256,256,1,52428800,360.123,2.14,3529.329282312
48,20,2,96,256,50,3,20971520,172.584,2.36,2268.488277504
24,72,5,192,256,50,2,52428800,493.274,2.2,5252.381552
20,32,1,160,1024,256,2,52428800,330.121,2.1,3057.250581
48,48,2,32,256,50,2,20971520,220.016,2.22,2407.205616768
48,48,3,96,1024,50,2,20971520,1160.575,2.25,13219.674609375
32,48,2,96,256,256,2,20971520,206.748,2.07,1833.801625764
48,20,4,64,1024,256,3,20971520,1143.051,2.19,12005.989313409
12,20,3,96,1024,256,1,52428800,530.064,2.14,5194.809542016
12,24,3,96,1024,50,1,20971520,573.733,2.29,6889.953285937
16,32,2,128,256,50,2,20971520,131.969,2.26,1523.341393544
12,72,3,160,1024,50,3,5242880,1144.531,2.38,15429.733723432
32,20,4,64,256,50,3,52428800,237.8,2.28,2818.4893056
12,48,4,128,1024,50,3,20971520,1070.905,2.37,14255.944117965
20,48,4,160,1024,50,3,5242880,1105.856,2.26,12765.090438656
72,16,2,224,256,256,2,2097152,274.412,2.17,2804.027706956
48,72,4,128,1024,50,2,10485760,1704.647,2.25,19416.994734375
32,48,2,64,256,50,4,52428800,233.935,2.3,2846.287145
72,72,2,256,1024,256,1,20971520,1489.867,2.13,14397.474271599
72,48,2,192,1024,256,2,52428800,1263.46,2.16,12732.76578816
72,48,3,64,1024,256,4,20971520,1902.592,2.25,21671.712
32,8,5,160,1024,50,3,10485760,579.389,2.38,7810.900702808
72,48,2,256,1024,256,2,52428800,1273.193,2.16,12830.852003328
8,24,5,256,256,256,2,52428800,235.115,2.06,2055.33206884
72,48,4,160,256,256,1,52428800,432.411,2.13,4178.645642367
12,12,4,192,256,50,3,5242880,144.569,2.38,1948.974011768
24,48,2,96,256,50,3,10485760,185.352,2.24,2083.249717248
48,72,4,96,1024,50,2,52428800,1818.332,2.25,20711.9379375
48,72,3,160,256,256,2,20971520,367.084,2.06,3208.980784544
72,16,2,256,1024,256,1,5242880,960.071,2.16,9675.303676416
48,72,5,96,256,50,3,5242880,540.009,2.28,6400.376751168
12,48,2,64,256,256,4,5242880,212.273,2.14,2080.348421912
48,12,3,192,1024,50,2,52428800,661.096,2.33,8362.426093352
72,20,4,64,256,256,3,52428800,406,2.15,4034.98025
24,32,3,256,256,50,3,20971520,196.795,2.25,2241.618046875
48,48,2,96,1024,256,2,20971520,930.235,2.07,8250.945379605
48,48,2,96,1024,256,1,20971520,928.463,2.06,8116.452708808
72,72,2,96,256,256,3,52428800,386.913,2.14,3791.880498072
48,12,3,128,1024,50,3,20971520,614.998,2.38,8290.955317456
12,48,5,128,256,50,1,20971520,332.637,2.34,4262.045947848
48,20,2,192,256,256,3,5242880,181.441,2.13,1753.372703277
20,8,5,160,1024,10,1,20971520,509.256,2.95,13073.811003
48,32,5,128,1024,50,3,20971520,1215.539,2.28,14406.996097728
48,24,2,160,256,256,2,20971520,178.192,2.13,1721.975676624
72,48,2,160,1024,50,1,52428800,1190.024,2.34,15247.663269696
12,32,3,160,1024,256,3,20971520,654.754,2.17,6690.481310002
48,16,2,160,1024,50,3,20971520,563.354,2.37,7499.398305762
16,48,3,64,256,50,4,20971520,282.183,2.33,3569.427862671
16,16,2,128,1024,256,2,20971520,350.823,2.14,3438.186083112
16,16,3,192,1024,30,3,52428800,473.79,2.49,7314.48799371
72,48,2,96,256,256,4,20971520,330.388,2.13,3192.736485636
32,8,3,64,256,256,2,20971520,157.872,2.11,1483.038674832
16,32,3,32,256,50,1,52428800,174.54,2.29,2096.04894006
72,72,4,256,1024,30,3,20971520,2162.924,2.45,31808.2307095
72,48,5,192,256,256,2,20971520,515.599,2.13,4982.540949603
24,48,3,160,256,30,2,52428800,231.869,2.26,2676.504675944
48,12,4,128,1024,256,2,52428800,725.251,2.18,7513.768618232
48,72,2,96,256,50,4,52428800,286.197,2.34,3667.014686088
32,72,2,128,256,50,3,10485760,236.104,2.28,2798.387716608
72,8,3,160,256,256,4,52428800,239.423,2.19,2514.769664157
72,32,3,96,256,50,2,20971520,329.782,2.28,3908.692347264
48,48,2,32,1024,256,2,52428800,854.618,2.07,7580.242023174
12,24,4,96,256,50,1,52428800,190.71,2.31,2350.76602761
72,20,4,32,256,256,2,20971520,306.227,2.15,3043.398761125
32,24,2,192,256,50,2,20971520,147.762,2.27,1728.384378246
16,24,4,128,256,50,2,20971520,186.169,2.24,2092.432326656
72,16,4,160,256,50,2,20971520,282.495,2.34,3619.58131548
16,72,3,128,1024,50,3,10485760,1157.6,2.27,13540.5432808
48,48,2,224,1024,50,3,20971520,1000.172,2.3,12169.092724
48,32,3,192,256,256,1,20971520,253.346,2.06,2214.704116336
32,72,2,64,1024,50,3,10485760,1186.57,2.31,14626.12576887
12,16,2,128,256,50,3,52428800,105.124,2.36,1381.776767744
72,72,2,192,256,50,4,20971520,371.585,2.4,5136.79104
32,48,2,192,1024,50,2,52428800,752.177,2.26,8682.511494152
48,32,1,96,1024,50,2,20971520,561.018,2.26,6475.929513168
48,24,2,224,256,256,2,20971520,205.349,2.13,1984.409980353
24,72,5,192,256,50,3,20971520,494.619,2.23,5485.110539973
72,48,2,96,1024,10,3,20971520,1256.237,2.74,25841.830229288
48,20,3,128,1024,50,2,20971520,728.161,2.31,8975.597196951
32,72,4,96,1024,50,3,52428800,1638.207,2.3,19932.064569
16,32,1,160,256,30,1,5242880,85.423,2.4,1180.887552
20,48,2,224,256,50,2,20971520,196.904,2.2,2096.633792
12,32,5,192,256,256,3,20971520,279.33,2.09,2550.09546957
20,20,3,96,1024,50,1,20971520,545.351,2.17,5572.567212863
48,48,3,96,256,50,2,20971520,295.761,2.22,3235.935297528
32,20,1,192,256,50,2,5242880,107.946,2.26,1246.039676496
48,8,4,64,1024,50,4,20971520,854.075,2.5,13344.921875
16,72,1,96,256,10,2,20971520,140.824,2.58,2418.442653888
16,48,1,224,1024,256,1,52428800,458.211,2.09,4183.158970419
32,72,4,224,1024,256,2,20971520,1826.23,2.09,16672.25449967
20,48,5,96,256,256,3,52428800,364.681,2.04,3096.019157184
12,24,2,256,256,256,2,20971520,130.51,2.11,1226.00193481
48,24,2,96,256,50,4,52428800,180.639,2.34,2314.510165656
32,20,3,128,256,256,3,20971520,164.964,2.09,1506.010629156
32,32,2,192,256,50,3,20971520,167.716,2.29,2014.099599124
72,72,2,160,256,50,1,52428800,353.541,2.35,4588.210905375
48,48,2,160,256,256,4,2097152,232.972,2.06,2036.598357152
48,72,4,160,1024,50,1,20971520,1721.401,2.26,19870.434709576
48,12,5,64,1024,50,3,52428800,1057.676,2.37,14079.838968828
72,12,5,64,256,256,3,20971520,391.667,2.19,4113.858276153
20,32,4,32,256,50,2,52428800,216.411,2.22,2367.763138728
32,72,1,96,256,50,3,20971520,163.527,2.31,2015.697741057
48,48,5,96,256,50,4,52428800,416.576,2.32,5201.854496768
48,48,2,192,1024,256,3,10485760,918.098,2.11,8624.549263238
32,12,4,64,1024,50,2,10485760,742.996,2.31,9158.459207436
72,24,1,224,1024,256,2,20971520,966.186,2.21,10428.877384146
72,72,2,64,1024,50,3,20971520,1844.864,2.39,25185.933894016
48,32,4,32,1024,10,3,52428800,1046.672,2.69,20373.584567248
48,20,3,160,1024,10,4,20971520,735.53,2.7,14477.43699
12,32,4,64,256,50,3,20971520,268.131,2.32,3348.196843008
72,24,2,64,1024,256,3,10485760,1300.119,2.21,14033.303769459
48,48,1,64,1024,256,1,20971520,829.115,2.09,7569.263613835
48,32,2,224,1024,50,4,52428800,833.845,2.42,11817.65825636
24,72,4,160,256,256,4,20971520,400.022,2.05,3446.23953275
48,12,4,160,256,256,1,52428800,197.199,2.13,1905.651664803
24,72,4,224,1024,256,4,1048576,1782.857,2.08,16043.773251584
32,48,2,128,1024,256,2,10485760,723.377,2.1,6699.194397
48,24,4,160,1024,10,2,20971520,919.851,2.78,19762.954582152
20,48,5,192,1024,50,4,2097152,1427.341,2.38,19242.372257752
72,32,4,32,1024,50,1,52428800,1372.994,2.35,17818.54450775
32,72,1,128,256,256,2,10485760,165.519,2.14,1622.143138536
32,24,4,224,256,50,3,52428800,234.043,2.3,2847.601181
32,16,4,224,256,256,2,20971520,206.075,2.1,1908.460575
12,32,3,256,256,50,4,5242880,186.422,2.36,2450.378492032
48,32,4,128,1024,256,2,52428800,1068.557,2.07,9477.825970851
32,48,4,64,256,256,2,52428800,402.491,2.05,3467.510276375
72,48,3,192,1024,50,4,52428800,1500.124,2.44,21791.977321216
48,16,3,32,256,50,2,20971520,178.959,2.29,2149.116662451
72,72,3,32,256,256,4,20971520,442.629,2.14,4337.916464376
16,16,5,64,1024,256,3,20971520,866.952,2.15,8616.094083
