confidence,hypo_step,max_arm_length,num_threads,exec_time_s,cost
24,1,3,7,183.66,1285620
14,1,3,7,186.87,1308090
64,3,2,7,78.02,546140
54,3,2,7,83.37,583590
44,3,2,7,78.09,546630
34,3,2,7,75.66,529620
24,3,2,7,88.68,620760
14,3,2,7,88.99,622930
64,2,2,7,101.39,709730
54,2,2,7,95.97,671790
44,2,2,7,99.29,695030
34,2,2,7,115.13,805910
24,2,2,7,103.25,722750
14,2,2,7,102.99,720930
64,1,2,7,170.46,1193220
54,1,2,7,167.9,1175300
44,1,2,7,165.29,1157030
34,1,2,7,177.64,1243480
24,1,2,7,186.74,1307180
14,1,2,7,182.55,1277850
64,3,1,7,80.51,563570
54,3,1,7,78.98,552860
44,3,1,7,77.96,545720
34,3,1,7,79.0,553000
24,3,1,7,93.04,651280
14,3,1,7,73.41,513870
64,2,1,7,93.2,652400
54,2,1,7,97.45,682150
44,2,1,7,100.9,706300
34,2,1,7,100.29,702030
24,2,1,7,97.89,685230
14,2,1,7,91.7,641900
64,1,1,7,158.44,1109080
54,1,1,7,159.95,1119650
44,1,1,7,169.84,1188880
34,1,1,7,160.64,1124480
24,1,1,7,168.4,1178800
14,1,1,7,167.4,1171800
64,3,16,6,134.23,805380
54,3,16,6,142.97,857820
44,3,16,6,140.59,843540
34,3,16,6,148.81,892860
24,3,16,6,136.54,819240
14,3,16,6,134.58,807480
64,2,16,6,174.58,1047480
54,2,16,6,176.47,1058820
44,2,16,6,175.24,1051440
34,2,16,6,178.34,1070040
24,2,16,6,177.21,1063260
14,2,16,6,175.65,1053900
64,1,16,6,271.41,1628460
54,1,16,6,269.68,1618080
44,1,16,6,284.9,1709400
34,1,16,6,277.95,1667700
24,1,16,6,283.51,1701060
14,1,16,6,291.08,1746480
64,3,15,6,137.24,823440
54,3,15,6,141.14,846840
44,3,15,6,140.74,844440
34,3,15,6,131.78,790680
24,3,15,6,127.26,763560
14,3,15,6,129.21,775260
64,2,15,6,172.3,1033800
54,2,15,6,162.02,972120
44,2,15,6,165.04,990240
34,2,15,6,176.14,1056840
24,2,15,6,174.59,1047540
14,2,15,6,170.29,1021740
64,1,15,6,266.88,1601280
54,1,15,6,276.49,1658940
44,1,15,6,268.74,1612440
34,1,15,6,269.15,1614900
24,1,15,6,277.27,1663620
14,1,15,6,276.26,1657560
64,3,14,6,133.73,802380
54,3,14,6,135.32,811920
44,3,14,6,133.44,800640
34,3,14,6,133.96,803760
24,3,14,6,131.5,789000
14,3,14,6,124.24,745440
64,2,14,6,164.74,988440
54,2,14,6,154.79,928740
44,2,14,6,159.82,958920
34,2,14,6,158.96,953760
24,2,14,6,168.94,1013640
14,2,14,6,171.56,1029360
64,1,14,6,279.81,1678860
54,1,14,6,281.69,1690140
44,1,14,6,268.29,1609740
34,1,14,6,273.18,1639080
24,1,14,6,262.33,1573980
14,1,14,6,252.64,1515840
64,3,13,6,127.49,764940
54,3,13,6,122.08,732480
44,3,13,6,127.17,763020
34,3,13,6,124.31,745860
24,3,13,6,121.27,727620
14,3,13,6,121.25,727500
64,2,13,6,157.64,945840
54,2,13,6,159.44,956640
44,2,13,6,159.92,959520
34,2,13,6,157.39,944340
24,2,13,6,156.7,940200
14,2,13,6,159.95,959700
64,1,13,6,253.26,1519560
54,1,13,6,261.14,1566840
44,1,13,6,275.91,1655460
34,1,13,6,253.51,1521060
24,1,13,6,259.59,1557540
14,1,13,6,275.36,1652160
64,3,12,6,128.04,768240
54,3,12,6,122.24,733440
44,3,12,6,126.2,757200
34,3,12,6,120.0,720000
24,3,12,6,116.2,697200
14,3,12,6,114.74,688440
64,2,12,6,154.13,924780
54,2,12,6,158.92,953520
44,2,12,6,157.38,944280
34,2,12,6,162.18,973080
24,2,12,6,159.04,954240
14,2,12,6,162.93,977580
64,1,12,6,267.77,1606620
54,1,12,6,258.57,1551420
44,1,12,6,264.55,1587300
34,1,12,6,254.83,1528980
24,1,12,6,258.06,1548360
14,1,12,6,265.55,1593300
64,3,11,6,118.91,713460
54,3,11,6,116.3,697800
44,3,11,6,119.62,717720
34,3,11,6,119.27,715620
24,3,11,6,117.43,704580
14,3,11,6,119.39,716340
64,2,11,6,149.03,894180
54,2,11,6,151.5,909000
44,2,11,6,152.62,915720
34,2,11,6,145.86,875160
24,2,11,6,157.25,943500
14,2,11,6,159.69,958140
64,1,11,6,253.09,1518540
54,1,11,6,263.13,1578780
44,1,11,6,259.82,1558920
34,1,11,6,261.52,1569120
24,1,11,6,265.61,1593660
14,1,11,6,253.81,1522860
64,3,10,6,113.3,679800
54,3,10,6,115.59,693540
44,3,10,6,116.83,700980
34,3,10,6,116.33,697980
24,3,10,6,118.72,712320
14,3,10,6,116.89,701340
64,2,10,6,146.7,880200
54,2,10,6,149.38,896280
44,2,10,6,146.39,878340
34,2,10,6,146.89,881340
24,2,10,6,148.14,888840
14,2,10,6,150.66,903960
64,1,10,6,244.06,1464360
54,1,10,6,241.38,1448280
44,1,10,6,239.31,1435860
34,1,10,6,231.79,1390740
24,1,10,6,237.41,1424460
14,1,10,6,237.88,1427280
64,3,9,6,107.92,647520
54,3,9,6,110.76,664560
44,3,9,6,113.26,679560
34,3,9,6,106.58,639480
24,3,9,6,113.38,680280
14,3,9,6,108.0,648000
64,2,9,6,132.54,795240
54,2,9,6,134.68,808080
44,2,9,6,135.57,813420
34,2,9,6,134.84,809040
24,2,9,6,139.7,838200
14,2,9,6,143.72,862320
64,1,9,6,232.53,1395180
54,1,9,6,232.57,1395420
44,1,9,6,244.38,1466280
34,1,9,6,228.45,1370700
24,1,9,6,237.66,1425960
14,1,9,6,255.6,1533600
64,3,8,6,108.74,652440
54,3,8,6,110.54,663240
44,3,8,6,108.73,652380
34,3,8,6,110.53,663180
24,3,8,6,111.08,666480
14,3,8,6,108.94,653640
64,2,8,6,140.81,844860
54,2,8,6,141.37,848220
44,2,8,6,138.56,831360
34,2,8,6,144.51,867060
24,2,8,6,141.31,847860
14,2,8,6,147.15,882900
64,1,8,6,230.52,1383120
54,1,8,6,235.54,1413240
44,1,8,6,240.44,1442640
34,1,8,6,236.5,1419000
24,1,8,6,234.27,1405620
14,1,8,6,230.69,1384140
64,3,7,6,96.32,577920
54,3,7,6,97.88,587280
44,3,7,6,104.18,625080
34,3,7,6,106.55,639300
24,3,7,6,102.82,616920
14,3,7,6,106.77,640620
64,2,7,6,132.89,797340
54,2,7,6,133.14,798840
44,2,7,6,133.62,801720
34,2,7,6,134.13,804780
24,2,7,6,138.44,830640
14,2,7,6,138.92,833520
64,1,7,6,223.24,1339440
54,1,7,6,219.35,1316100
44,1,7,6,219.0,1314000
34,1,7,6,232.54,1395240
24,1,7,6,234.72,1408320
14,1,7,6,250.25,1501500
64,3,6,6,98.74,592440
54,3,6,6,102.32,613920
44,3,6,6,100.68,604080
34,3,6,6,102.8,616800
24,3,6,6,99.99,599940
14,3,6,6,108.92,653520
64,2,6,6,128.04,768240
54,2,6,6,129.22,775320
44,2,6,6,131.39,788340
34,2,6,6,131.58,789480
24,2,6,6,135.56,813360
14,2,6,6,136.91,821460
64,1,6,6,221.65,1329900
54,1,6,6,223.99,1343940
44,1,6,6,228.91,1373460
34,1,6,6,228.93,1373580
24,1,6,6,236.56,1419360
14,1,6,6,240.67,1444020
64,3,5,6,93.77,562620
54,3,5,6,96.32,577920
44,3,5,6,95.75,574500
34,3,5,6,100.32,601920
24,3,5,6,100.61,603660
14,3,5,6,96.45,578700
64,2,5,6,118.86,713160
54,2,5,6,116.97,701820
44,2,5,6,123.51,741060
34,2,5,6,121.53,729180
24,2,5,6,129.12,774720
14,2,5,6,127.4,764400
64,1,5,6,211.09,1266540
54,1,5,6,209.57,1257420
44,1,5,6,213.4,1280400
34,1,5,6,206.21,1237260
24,1,5,6,212.9,1277400
14,1,5,6,226.26,1357560
64,3,4,6,88.02,528120
54,3,4,6,84.54,507240
44,3,4,6,93.32,559920
34,3,4,6,91.6,549600
24,3,4,6,89.73,538380
14,3,4,6,103.44,620640
64,2,4,6,114.03,684180
54,2,4,6,116.09,696540
44,2,4,6,126.05,756300
34,2,4,6,135.18,811080
24,2,4,6,136.63,819780
14,2,4,6,132.96,797760
64,1,4,6,198.61,1191660
54,1,4,6,199.35,1196100
44,1,4,6,211.05,1266300
34,1,4,6,204.38,1226280
24,1,4,6,211.01,1266060
14,1,4,6,215.44,1292640
64,3,3,6,95.57,573420
54,3,3,6,91.5,549000
44,3,3,6,88.74,532440
34,3,3,6,105.06,630360
24,3,3,6,98.72,592320
14,3,3,6,94.76,568560
64,2,3,6,116.74,700440
54,2,3,6,112.55,675300
44,2,3,6,112.51,675060
34,2,3,6,117.73,706380
24,2,3,6,117.21,703260
14,2,3,6,115.04,690240
64,1,3,6,192.68,1156080
54,1,3,6,195.52,1173120
44,1,3,6,198.45,1190700
34,1,3,6,203.6,1221600
24,1,3,6,210.65,1263900
14,1,3,6,212.38,1274280
64,3,2,6,91.57,549420
54,3,2,6,95.99,575940
44,3,2,6,88.54,531240
34,3,2,6,94.48,566880
24,3,2,6,84.67,508020
14,3,2,6,95.68,574080
64,2,2,6,109.77,658620
54,2,2,6,105.87,635220
44,2,2,6,112.83,676980
34,2,2,6,108.06,648360
24,2,2,6,114.51,687060
14,2,2,6,115.2,691200
64,1,2,6,194.36,1166160
54,1,2,6,187.4,1124400
44,1,2,6,190.95,1145700
34,1,2,6,190.88,1145280
24,1,2,6,208.54,1251240
14,1,2,6,204.31,1225860
64,3,1,6,84.04,504240
54,3,1,6,85.04,510240
44,3,1,6,86.79,520740
34,3,1,6,84.13,504780
24,3,1,6,80.7,484200
14,3,1,6,86.01,516060
64,2,1,6,105.99,635940
54,2,1,6,106.56,639360
44,2,1,6,108.46,650760
34,2,1,6,106.52,639120
24,2,1,6,115.43,692580
14,2,1,6,104.83,628980
64,1,1,6,190.77,1144620
54,1,1,6,187.65,1125900
44,1,1,6,185.12,1110720
34,1,1,6,176.29,1057740
24,1,1,6,181.6,1089600
14,1,1,6,185.11,1110660
64,3,16,5,160.02,800100
54,3,16,5,155.12,775600
44,3,16,5,160.57,802850
34,3,16,5,154.81,774050
24,3,16,5,156.31,781550
14,3,16,5,156.11,780550
64,2,16,5,212.85,1064250
54,2,16,5,204.04,1020200
44,2,16,5,202.53,1012650
34,2,16,5,206.61,1033050
24,2,16,5,196.28,981400
14,2,16,5,182.72,913600
64,1,16,5,321.28,1606400
54,1,16,5,331.44,1657200
44,1,16,5,341.17,1705850
34,1,16,5,335.2,1676000
24,1,16,5,336.11,1680550
14,1,16,5,338.94,1694700
64,3,15,5,164.71,823550
54,3,15,5,158.55,792750
44,3,15,5,157.34,786700
34,3,15,5,155.55,777750
24,3,15,5,161.75,808750
14,3,15,5,154.53,772650
64,2,15,5,194.77,973850
54,2,15,5,199.18,995900
44,2,15,5,203.35,1016750
34,2,15,5,197.04,985200
24,2,15,5,199.85,999250
14,2,15,5,195.56,977800
64,1,15,5,312.54,1562700
54,1,15,5,313.17,1565850
44,1,15,5,317.03,1585150
34,1,15,5,312.12,1560600
24,1,15,5,310.82,1554100
14,1,15,5,325.43,1627150
64,3,14,5,155.32,776600
54,3,14,5,154.16,770800
44,3,14,5,152.57,762850
34,3,14,5,152.49,762450
24,3,14,5,165.12,825600
14,3,14,5,163.78,818900
64,2,14,5,193.74,968700
54,2,14,5,196.62,983100
44,2,14,5,189.25,946250
34,2,14,5,191.88,959400
24,2,14,5,189.11,945550
14,2,14,5,189.99,949950
64,1,14,5,307.89,1539450
54,1,14,5,313.43,1567150
44,1,14,5,301.78,1508900
34,1,14,5,311.49,1557450
24,1,14,5,320.73,1603650
14,1,14,5,343.07,1715350
64,3,13,5,147.27,736350
54,3,13,5,141.14,705700
44,3,13,5,142.46,712300
34,3,13,5,147.06,735300
24,3,13,5,146.6,733000
14,3,13,5,149.2,746000
64,2,13,5,186.9,934500
54,2,13,5,186.4,932000
44,2,13,5,188.77,943850
34,2,13,5,188.43,942150
24,2,13,5,179.77,898850
14,2,13,5,192.09,960450
64,1,13,5,304.62,1523100
54,1,13,5,299.29,1496450
44,1,13,5,314.14,1570700
34,1,13,5,311.45,1557250
24,1,13,5,319.99,1599950
14,1,13,5,327.35,1636750
64,3,12,5,147.1,735500
54,3,12,5,147.24,736200
44,3,12,5,148.18,740900
34,3,12,5,148.84,744200
24,3,12,5,145.85,729250
14,3,12,5,145.42,727100
64,2,12,5,186.1,930500
54,2,12,5,190.48,952400
44,2,12,5,183.91,919550
34,2,12,5,188.55,942750
24,2,12,5,203.28,1016400
14,2,12,5,190.58,952900
64,1,12,5,288.34,1441700
54,1,12,5,305.27,1526350
44,1,12,5,317.13,1585650
34,1,12,5,317.2,1586000
24,1,12,5,318.3,1591500
14,1,12,5,310.17,1550850
64,3,11,5,144.41,722050
54,3,11,5,146.92,734600
44,3,11,5,132.23,661150
34,3,11,5,136.41,682050
24,3,11,5,140.71,703550
14,3,11,5,143.83,719150
64,2,11,5,182.0,910000
54,2,11,5,180.3,901500
44,2,11,5,180.6,903000
34,2,11,5,184.98,924900
24,2,11,5,179.05,895250
14,2,11,5,173.99,869950
64,1,11,5,276.69,1383450
54,1,11,5,274.81,1374050
44,1,11,5,301.62,1508100
34,1,11,5,293.87,1469350
24,1,11,5,291.65,1458250
14,1,11,5,296.38,1481900
64,3,10,5,138.55,692750
54,3,10,5,143.0,715000
44,3,10,5,134.81,674050
34,3,10,5,142.35,711750
24,3,10,5,136.48,682400
14,3,10,5,136.22,681100
64,2,10,5,179.86,899300
54,2,10,5,174.69,873450
44,2,10,5,181.02,905100
34,2,10,5,177.14,885700
24,2,10,5,179.55,897750
14,2,10,5,180.05,900250
64,1,10,5,286.35,1431750
54,1,10,5,276.96,1384800
44,1,10,5,286.02,1430100
34,1,10,5,285.61,1428050
24,1,10,5,303.68,1518400
14,1,10,5,299.58,1497900
64,3,9,5,126.71,633550
54,3,9,5,128.62,643100
44,3,9,5,129.1,645500
34,3,9,5,133.05,665250
24,3,9,5,138.53,692650
14,3,9,5,128.97,644850
64,2,9,5,164.62,823100
54,2,9,5,165.4,827000
44,2,9,5,176.33,881650
34,2,9,5,174.16,870800
24,2,9,5,178.48,892400
14,2,9,5,175.36,876800
64,1,9,5,277.13,1385650
54,1,9,5,280.73,1403650
44,1,9,5,280.25,1401250
34,1,9,5,291.06,1455300
54,3,16,32,83.1,2659200
44,3,16,32,79.37,2539840
24,3,16,32,77.57,2482240
64,2,16,32,89.66,2869120
54,2,16,32,90.78,2904960
44,2,16,32,94.51,3024320
24,2,16,32,98.94,3166080
64,1,16,32,135.08,4322560
54,1,16,32,143.03,4576960
44,1,16,32,151.91,4861120
24,1,16,32,149.56,4785920
64,3,15,32,86.77,2776640
54,3,15,32,83.61,2675520
44,3,15,32,83.38,2668160
24,3,15,32,83.1,2659200
64,2,15,32,97.49,3119680
54,2,15,32,101.71,3254720
44,2,15,32,105.72,3383040
24,2,15,32,125.39,4012480
64,1,15,32,151.71,4854720
54,1,15,32,151.86,4859520
44,1,15,32,171.11,5475520
24,1,15,32,139.79,4473280
64,3,14,32,89.21,2854720
54,3,14,32,96.03,3072960
44,3,14,32,96.13,3076160
24,3,14,32,79.49,2543680
64,2,14,32,114.66,3669120
54,2,14,32,107.44,3438080
44,2,14,32,118.91,3805120
24,2,14,32,121.04,3873280
64,1,14,32,146.16,4677120
54,1,14,32,155.28,4968960
44,1,14,32,145.9,4668800
24,1,14,32,153.39,4908480
64,3,13,32,82.35,2635200
54,3,13,32,105.85,3387200
44,3,13,32,85.35,2731200
24,3,13,32,86.1,2755200
64,2,13,32,105.94,3390080
54,2,13,32,121.24,3879680
44,2,13,32,93.17,2981440
24,2,13,32,88.36,2827520
64,1,13,32,127.3,4073600
54,1,13,32,129.89,4156480
44,1,13,32,141.51,4528320
24,1,13,32,141.33,4522560
64,3,12,32,72.91,2333120
54,3,12,32,90.06,2881920
44,3,12,32,76.4,2444800
24,3,12,32,81.02,2592640
64,2,12,32,90.01,2880320
54,2,12,32,78.3,2505600
44,2,12,32,80.08,2562560
24,2,12,32,95.78,3064960
64,1,12,32,133.43,4269760
54,1,12,32,134.82,4314240
44,1,12,32,129.22,4135040
24,1,12,32,138.91,4445120
64,3,11,32,78.66,2517120
54,3,11,32,77.07,2466240
44,3,11,32,72.97,2335040
24,3,11,32,80.52,2576640
64,2,11,32,97.16,3109120
54,2,11,32,95.74,3063680
44,2,11,32,87.4,2796800
24,2,11,32,88.0,2816000
64,1,11,32,123.19,3942080
54,1,11,32,131.95,4222400
44,1,11,32,124.58,3986560
24,1,11,32,136.03,4352960
64,3,10,32,66.27,2120640
54,3,10,32,70.43,2253760
44,3,10,32,74.99,2399680
24,3,10,32,74.42,2381440
64,2,10,32,84.11,2691520
54,2,10,32,80.64,2580480
44,2,10,32,80.51,2576320
24,2,10,32,83.86,2683520
64,1,10,32,134.12,4291840
54,1,10,32,125.13,4004160
44,1,10,32,129.13,4132160
24,1,10,32,146.23,4679360
64,3,9,32,72.78,2328960
54,3,9,32,76.59,2450880
44,3,9,32,80.87,2587840
24,3,9,32,76.96,2462720
64,2,9,32,83.8,2681600
54,2,9,32,86.32,2762240
44,2,9,32,75.76,2424320
24,2,9,32,83.76,2680320
64,1,9,32,122.55,3921600
54,1,9,32,122.05,3905600
44,1,9,32,132.87,4251840
24,1,9,32,129.12,4131840
64,3,8,32,65.48,2095360
54,3,8,32,94.25,3016000
44,3,8,32,73.45,2350400
24,3,8,32,75.26,2408320
64,2,8,32,85.09,2722880
54,2,8,32,77.6,2483200
44,2,8,32,80.48,2575360
24,2,8,32,88.79,2841280
64,1,8,32,119.54,3825280
54,1,8,32,122.64,3924480
44,1,8,32,126.86,4059520
24,1,8,32,140.16,4485120
64,3,7,32,80.1,2563200
54,3,7,32,81.8,2617600
44,3,7,32,82.55,2641600
24,3,7,32,88.78,2840960
64,2,7,32,100.61,3219520
54,2,7,32,90.13,2884160
44,2,7,32,82.52,2640640
24,2,7,32,87.8,2809600
64,1,7,32,120.28,3848960
54,1,7,32,133.52,4272640
44,1,7,32,145.96,4670720
24,1,7,32,129.76,4152320
64,3,6,32,92.66,2965120
54,3,6,32,75.37,2411840
44,3,6,32,79.71,2550720
24,3,6,32,77.69,2486080
64,2,6,32,80.08,2562560
54,2,6,32,76.9,2460800
44,2,6,32,101.78,3256960
24,2,6,32,76.86,2459520
64,1,6,32,124.5,3984000
54,1,6,32,119.73,3831360
44,1,6,32,130.03,4160960
24,1,6,32,130.74,4183680
64,3,5,32,70.85,2267200
54,3,5,32,79.39,2540480
44,3,5,32,66.18,2117760
24,3,5,32,58.68,1877760
64,2,5,32,81.56,2609920
54,2,5,32,85.04,2721280
44,2,5,32,80.81,2585920
24,2,5,32,84.54,2705280
64,1,5,32,128.71,4118720
54,1,5,32,113.74,3639680
44,1,5,32,122.71,3926720
24,1,5,32,128.64,4116480
64,3,4,32,63.05,2017600
54,3,4,32,66.17,2117440
44,3,4,32,64.71,2070720
24,3,4,32,69.31,2217920
64,2,4,32,81.59,2610880
54,2,4,32,76.0,2432000
44,2,4,32,92.69,2966080
24,2,4,32,91.67,2933440
64,1,4,32,130.25,4168000
54,1,4,32,110.61,3539520
44,1,4,32,125.6,4019200
24,1,4,32,121.25,3880000
64,3,3,32,66.9,2140800
54,3,3,32,108.39,3468480
44,3,3,32,86.77,2776640
24,3,3,32,75.63,2420160
64,2,3,32,98.33,3146560
54,2,3,32,94.04,3009280
44,2,3,32,106.18,3397760
24,2,3,32,80.76,2584320
64,1,3,32,122.59,3922880
54,1,3,32,112.38,3596160
44,1,3,32,122.11,3907520
24,1,3,32,110.21,3526720
64,3,2,32,86.52,2768640
54,3,2,32,72.45,2318400
44,3,2,32,85.55,2737600
24,3,2,32,79.29,2537280
64,2,2,32,82.37,2635840
54,2,2,32,89.68,2869760
44,2,2,32,84.52,2704640
24,2,2,32,87.87,2811840
64,1,2,32,123.35,3947200
54,1,2,32,110.66,3541120
44,1,2,32,126.42,4045440
24,1,2,32,116.15,3716800
64,3,1,32,76.58,2450560
54,3,1,32,85.6,2739200
44,3,1,32,73.27,2344640
24,3,1,32,79.53,2544960
64,2,1,32,90.29,2889280
54,2,1,32,87.4,2796800
44,2,1,32,67.95,2174400
24,2,1,32,92.96,2974720
64,1,1,32,121.73,3895360
54,1,1,32,111.38,3564160
44,1,1,32,108.77,3480640
24,1,1,32,109.89,3516480
64,3,16,31,109.13,3383030
54,3,16,31,84.16,2608960
44,3,16,31,83.34,2583540
24,3,16,31,80.94,2509140
64,2,16,31,100.57,3117670
54,2,16,31,92.49,2867190
44,2,16,31,90.36,2801160
24,2,16,31,87.73,2719630
64,1,16,31,134.66,4174460
54,1,16,31,131.71,4083010
44,1,16,31,137.34,4257540
24,1,16,31,141.92,4399520
64,3,15,31,77.78,2411180
54,3,15,31,76.9,2383900
44,3,15,31,80.71,2502010
24,3,15,31,70.35,2180850
64,2,15,31,93.68,2904080
54,2,15,31,89.7,2780700
44,2,15,31,87.73,2719630
24,2,15,31,87.22,2703820
64,1,15,31,151.86,4707660
54,1,15,31,135.13,4189030
44,1,15,31,131.16,4065960
24,1,15,31,143.93,4461830
64,3,14,31,71.58,2218980
54,3,14,31,89.26,2767060
44,3,14,31,79.17,2454270
24,3,14,31,72.1,2235100
64,2,14,31,84.42,2617020
54,2,14,31,92.01,2852310
44,2,14,31,87.86,2723660
24,2,14,31,87.75,2720250
64,1,14,31,123.6,3831600
54,1,14,31,145.31,4504610
44,1,14,31,131.12,4064720
24,1,14,31,132.92,4120520
64,3,13,31,72.8,2256800
54,3,13,31,74.6,2312600
44,3,13,31,76.62,2375220
24,3,13,31,75.38,2336780
64,2,13,31,85.64,2654840
54,2,13,31,76.77,2379870
44,2,13,31,96.42,2989020
24,2,13,31,108.79,3372490
64,1,13,31,133.48,4137880
54,1,13,31,130.6,4048600
44,1,13,31,130.61,4048910
24,1,13,31,139.59,4327290
64,3,12,31,67.04,2078240
54,3,12,31,65.99,2045690
44,3,12,31,78.66,2438460
24,3,12,31,70.27,2178370
64,2,12,31,91.95,2850450
54,2,12,31,86.18,2671580
44,2,12,31,81.67,2531770
24,2,12,31,81.66,2531460
64,1,12,31,133.1,4126100
54,1,12,31,128.63,3987530
44,1,12,31,131.16,4065960
24,1,12,31,134.21,4160510
64,3,11,31,72.57,2249670
54,3,11,31,69.03,2139930
44,3,11,31,75.34,2335540
24,3,11,31,84.92,2632520
64,2,11,31,82.16,2546960
54,2,11,31,97.03,3007930
44,2,11,31,87.36,2708160
24,2,11,31,78.96,2447760
64,1,11,31,119.95,3718450
54,1,11,31,126.48,3920880
44,1,11,31,128.34,3978540
24,1,11,31,129.46,4013260
64,3,10,31,71.12,2204720
54,3,10,31,68.87,2134970
44,3,10,31,78.4,2430400
24,3,10,31,74.77,2317870
64,2,10,31,79.65,2469150
54,2,10,31,80.69,2501390
44,2,10,31,87.7,2718700
24,2,10,31,83.42,2586020
64,1,10,31,121.0,3751000
54,1,10,31,130.6,4048600
44,1,10,31,126.54,3922740
24,1,10,31,132.31,4101610
64,3,9,31,61.88,1918280
54,3,9,31,70.19,2175890
44,3,9,31,61.08,1893480
24,3,9,31,71.16,2205960
64,2,9,31,79.53,2465430
54,2,9,31,80.65,2500150
44,2,9,31,77.98,2417380
24,2,9,31,82.69,2563390
64,1,9,31,119.3,3698300
54,1,9,31,112.57,3489670
44,1,9,31,116.87,3622970
24,1,9,31,119.66,3709460
64,3,8,31,73.3,2272300
54,3,8,31,61.71,1913010
44,3,8,31,67.83,2102730
24,3,8,31,69.18,2144580
64,2,8,31,80.89,2507590
54,2,8,31,77.46,2401260
44,2,8,31,77.33,2397230
24,2,8,31,81.22,2517820
64,1,8,31,119.11,3692410
54,1,8,31,122.4,3794400
44,1,8,31,114.47,3548570
24,1,8,31,117.35,3637850
64,3,7,31,64.18,1989580
54,3,7,31,65.86,2041660
44,3,7,31,65.47,2029570
24,3,7,31,64.06,1985860
64,2,7,31,78.09,2420790
54,2,7,31,71.52,2217120
44,2,7,31,76.76,2379560
24,2,7,31,85.02,2635620
64,1,7,31,125.06,3876860
54,1,7,31,124.74,3866940
44,1,7,31,124.01,3844310
24,1,7,31,119.11,3692410
64,3,6,31,59.99,1859690
54,3,6,31,70.87,2196970
44,3,6,31,75.61,2343910
24,3,6,31,75.34,2335540
64,2,6,31,90.21,2796510
54,2,6,31,76.33,2366230
44,2,6,31,83.43,2586330
24,2,6,31,81.87,2537970
64,1,6,31,114.16,3538960
54,1,6,31,115.36,3576160
44,1,6,31,116.94,3625140
24,1,6,31,128.83,3993730
64,3,5,31,55.32,1714920
54,3,5,31,50.07,1552170
44,3,5,31,63.44,1966640
24,3,5,31,61.93,1919830
64,2,5,31,74.87,2320970
54,2,5,31,94.6,2932600
44,2,5,31,72.58,2249980
24,2,5,31,81.47,2525570
64,1,5,31,119.1,3692100
54,1,5,31,116.61,3614910
44,1,5,31,114.15,3538650
24,1,5,31,108.7,3369700
64,3,4,31,57.87,1793970
54,3,4,31,57.05,1768550
44,3,4,31,57.28,1775680
24,3,4,31,60.97,1890070
64,2,4,31,76.97,2386070
54,2,4,31,81.73,2533630
44,2,4,31,71.18,2206580
24,2,4,31,76.24,2363440
64,1,4,31,108.35,3358850
54,1,4,31,115.31,3574610
44,1,4,31,110.48,3424880
24,1,4,31,113.89,3530590
64,3,3,31,66.95,2075450
54,3,3,31,68.77,2131870
44,3,3,31,62.55,1939050
24,3,3,31,58.23,1805130
64,2,3,31,75.57,2342670
54,2,3,31,64.38,1995780
44,2,3,31,70.25,2177750
24,2,3,31,68.24,2115440
64,1,3,31,106.76,3309560
54,1,3,31,108.5,3363500
44,1,3,31,111.0,3441000
24,1,3,31,118.08,3660480
64,3,2,31,70.77,2193870
54,3,2,31,67.4,2089400
44,3,2,31,65.88,2042280
24,3,2,31,80.7,2501700
64,2,2,31,68.26,2116060
54,2,2,31,81.86,2537660
44,2,2,31,74.02,2294620
24,2,2,31,83.06,2574860
64,1,2,31,117.47,3641570
54,1,2,31,109.21,3385510
44,1,2,31,107.59,3335290
24,1,2,31,104.75,3247250
64,3,1,31,46.59,1444290
54,3,1,31,55.93,1733830
44,3,1,31,73.95,2292450
24,3,1,31,74.08,2296480
64,2,1,31,89.89,2786590
54,2,1,31,78.94,2447140
44,2,1,31,70.16,2174960
24,2,1,31,74.05,2295550
64,1,1,31,116.8,3620800
54,1,1,31,114.58,3551980
44,1,1,31,109.65,3399150
24,1,1,31,116.87,3622970
64,3,16,30,97.03,2910900
54,3,16,30,78.82,2364600
44,3,16,30,74.86,2245800
24,3,16,30,71.47,2144100
64,2,16,30,97.91,2937300
54,2,16,30,105.5,3165000
44,2,16,30,92.29,2768700
24,2,16,30,92.32,2769600
64,1,16,30,143.33,4299900
54,1,16,30,137.14,4114200
44,1,16,30,141.86,4255800
24,1,16,30,141.65,4249500
64,3,15,30,80.61,2418300
54,3,15,30,80.58,2417400
44,3,15,30,81.61,2448300
24,3,15,30,73.07,2192100
64,2,15,30,96.89,2906700
54,2,15,30,99.78,2993400
44,2,15,30,88.67,2660100
24,2,15,30,100.5,3015000
64,1,15,30,137.32,4119600
54,1,15,30,136.4,4092000
44,1,15,30,147.56,4426800
24,1,15,30,146.62,4398600
64,3,14,30,79.56,2386800
54,3,14,30,77.99,2339700
44,3,14,30,83.44,2503200
24,3,14,30,76.73,2301900
64,2,14,30,81.02,2430600
54,2,14,30,94.22,2826600
44,2,14,30,91.83,2754900
24,2,14,30,94.24,2827200
64,1,14,30,130.78,3923400
54,1,14,30,134.66,4039800
44,1,14,30,136.0,4080000
24,1,14,30,138.64,4159200
64,3,13,30,71.81,2154300
54,3,13,30,81.21,2436300
44,3,13,30,76.35,2290500
24,3,13,30,66.1,1983000
